"No.","Time","Source","Destination","Protocol","Length","Info"
"11399","32.018434","2404:6800:4002:81f::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","86","Protected Payload (KP0)"
"11400","32.023229","2404:6800:4002:802::2008","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","87","Protected Payload (KP0)"
"11401","32.080035","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","1292","Initial, DCID=20a3d134748a5b52, PKN: 1, CRYPTO, PING, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING"
"11402","32.080162","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","1292","Initial, DCID=20a3d134748a5b52, PKN: 2, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO"
"11403","32.080409","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","143","0-RTT, DCID=20a3d134748a5b52"
"11404","32.109063","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","102","Initial, SCID=e0a3d134748a5b52, PKN: 1, ACK"
"11405","32.111824","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Initial, SCID=e0a3d134748a5b52, PKN: 2, ACK, PADDING"
"11406","32.113769","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:310c::ac42:2fc1","QUIC","438","Protected Payload (KP0), DCID=016cc4553f1fd3d3b16d7455291fd25fcfc96e49"
"11407","32.122379","192.168.29.161","20.42.73.26","TLSv1.3","139","Application Data"
"11408","32.122555","192.168.29.161","20.42.73.26","TLSv1.3","1391","Application Data"
"11409","32.126670","2606:4700:310c::ac42:2fc1","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","86","Protected Payload (KP0)"
"11410","32.145245","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","1292","Initial, DCID=e0a3d134748a5b52, PKN: 5, PADDING, PING, PADDING"
"11411","32.168021","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Initial, SCID=e0a3d134748a5b52, PKN: 3, ACK, PADDING"
"11412","32.168412","192.168.29.161","35.244.233.98","QUIC","71","Protected Payload (KP0), DCID=f7344292e15c1234"
"11413","32.173364","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","1292","Initial, SCID=e0a3d134748a5b52, PKN: 4, CRYPTO, PADDING"
"11414","32.173364","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","359","Protected Payload (KP0)"
"11415","32.173581","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","995","Protected Payload (KP0)"
"11416","32.173581","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","114","Protected Payload (KP0)"
"11417","32.173581","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","86","Protected Payload (KP0)"
"11418","32.174286","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","140","Handshake, DCID=e0a3d134748a5b52"
"11419","32.174453","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","93","Protected Payload (KP0), DCID=e0a3d134748a5b52"
"11420","32.174864","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","1118","Protected Payload (KP0), DCID=e0a3d134748a5b52"
"11421","32.175064","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","716","Protected Payload (KP0), DCID=e0a3d134748a5b52"
"11422","32.204734","35.244.233.98","192.168.29.161","QUIC","720","Protected Payload (KP0)"
"11423","32.204734","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","182","Protected Payload (KP0)"
"11424","32.204869","35.244.233.98","192.168.29.161","QUIC","117","Protected Payload (KP0)"
"11425","32.204869","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","92","Protected Payload (KP0)"
"11426","32.205210","192.168.29.161","35.244.233.98","QUIC","77","Protected Payload (KP0), DCID=f7344292e15c1234"
"11427","32.205522","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","94","Protected Payload (KP0), DCID=e0a3d134748a5b52"
"11428","32.223268","35.244.233.98","192.168.29.161","QUIC","787","Protected Payload (KP0)"
"11429","32.243274","35.244.233.98","192.168.29.161","QUIC","1149","Protected Payload (KP0)"
"11430","32.243274","35.244.233.98","192.168.29.161","QUIC","239","Protected Payload (KP0)"
"11431","32.243890","192.168.29.161","35.244.233.98","QUIC","78","Protected Payload (KP0), DCID=f7344292e15c1234"
"11432","32.260429","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","607","Protected Payload (KP0)"
"11433","32.261835","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","102","Protected Payload (KP0)"
"11434","32.262171","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","98","Protected Payload (KP0), DCID=e0a3d134748a5b52"
"11435","32.263176","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","83","Protected Payload (KP0)"
"11436","32.264340","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","83","Protected Payload (KP0)"
"11437","32.264681","2405:201:7003:c0d5:2547:811:8a15:a967","2404:6800:4002:819::200e","QUIC","93","Protected Payload (KP0), DCID=e0a3d134748a5b52"
"11438","32.279011","35.244.233.98","192.168.29.161","QUIC","1288","Protected Payload (KP0)"
"11439","32.279011","35.244.233.98","192.168.29.161","QUIC","991","Protected Payload (KP0)"
"11440","32.279114","35.244.233.98","192.168.29.161","QUIC","154","Protected Payload (KP0)"
"11441","32.279435","192.168.29.161","35.244.233.98","QUIC","77","Protected Payload (KP0), DCID=f7344292e15c1234"
"11442","32.279586","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11443","32.307112","2404:6800:4002:819::200e","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","86","Protected Payload (KP0)"
"11444","32.325201","192.168.29.161","35.244.233.98","QUIC","203","Protected Payload (KP0), DCID=f7344292e15c1234"
"11445","32.325612","35.244.233.98","192.168.29.161","QUIC","66","Protected Payload (KP0)"
"11446","32.327098","2405:201:7003:c0d5:2547:811:8a15:a967","2606:4700:310c::ac42:2fc1","QUIC","103","Protected Payload (KP0), DCID=016cc4553f1fd3d3b16d7455291fd25fcfc96e49"
"11447","32.334695","192.168.29.161","35.244.233.98","QUIC","136","Protected Payload (KP0), DCID=f7344292e15c1234"
"11448","32.336350","192.168.29.161","35.244.233.98","QUIC","136","Protected Payload (KP0), DCID=f7344292e15c1234"
"11449","32.337740","192.168.29.161","35.244.233.98","QUIC","135","Protected Payload (KP0), DCID=f7344292e15c1234"
"11450","32.338665","192.168.29.161","35.244.233.98","QUIC","135","Protected Payload (KP0), DCID=f7344292e15c1234"
"11451","32.339045","2606:4700:310c::ac42:2fc1","2405:201:7003:c0d5:2547:811:8a15:a967","QUIC","85","Protected Payload (KP0)"
"11452","32.339352","192.168.29.161","35.244.233.98","QUIC","136","Protected Payload (KP0), DCID=f7344292e15c1234"
"11453","32.340316","192.168.29.161","35.244.233.98","QUIC","136","Protected Payload (KP0), DCID=f7344292e15c1234"
"11454","32.341060","192.168.29.161","35.244.233.98","QUIC","136","Protected Payload (KP0), DCID=f7344292e15c1234"
"11455","32.341973","192.168.29.161","35.244.233.98","QUIC","141","Protected Payload (KP0), DCID=f7344292e15c1234"
"11456","32.342840","192.168.29.161","35.244.233.98","QUIC","233","Protected Payload (KP0), DCID=f7344292e15c1234"
"11457","32.343669","192.168.29.161","35.244.233.98","QUIC","181","Protected Payload (KP0), DCID=f7344292e15c1234"
"11458","32.344738","192.168.29.161","35.244.233.98","QUIC","164","Protected Payload (KP0), DCID=f7344292e15c1234"
"11459","32.347793","35.244.233.98","192.168.29.161","QUIC","1288","Protected Payload (KP0)"
"11460","32.347793","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11461","32.347900","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11462","32.348287","192.168.29.161","35.244.233.98","QUIC","77","Protected Payload (KP0), DCID=f7344292e15c1234"
"11463","32.348864","35.244.233.98","192.168.29.161","QUIC","673","Protected Payload (KP0)"
"11464","32.349190","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11465","32.354670","35.244.233.98","192.168.29.161","QUIC","1288","Protected Payload (KP0)"
"11466","32.354670","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11467","32.354670","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11468","32.355320","192.168.29.161","35.244.233.98","QUIC","77","Protected Payload (KP0), DCID=f7344292e15c1234"
"11469","32.355749","35.244.233.98","192.168.29.161","QUIC","802","Protected Payload (KP0)"
"11470","32.355749","35.244.233.98","192.168.29.161","QUIC","70","Protected Payload (KP0)"
"11471","32.356289","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11472","32.362183","20.42.73.26","192.168.29.161","TCP","56","443  >  65052 [ACK] Seq=7834 Ack=17309 Win=4193024 Len=0"
"11473","32.363623","35.244.233.98","192.168.29.161","QUIC","70","Protected Payload (KP0)"
"11474","32.363623","35.244.233.98","192.168.29.161","QUIC","1288","Protected Payload (KP0)"
"11475","32.363746","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11476","32.364050","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11477","32.364050","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11478","32.364110","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11479","32.364136","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11480","32.364439","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11481","32.364439","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11482","32.364452","192.168.29.161","35.244.233.98","QUIC","77","Protected Payload (KP0), DCID=f7344292e15c1234"
"11483","32.364493","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11484","32.364493","35.244.233.98","192.168.29.161","QUIC","264","Protected Payload (KP0)"
"11485","32.364779","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11486","32.365036","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11487","32.365307","192.168.29.161","35.244.233.98","QUIC","77","Protected Payload (KP0), DCID=f7344292e15c1234"
"11488","32.365824","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11489","32.365824","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11490","32.365962","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11491","32.366451","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11492","32.366558","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11493","32.366558","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11494","32.366656","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11495","32.366995","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11496","32.367217","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11497","32.367974","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11498","32.367974","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11499","32.368091","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11500","32.368700","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11501","32.369007","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11502","32.370439","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11503","32.370822","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11504","32.371777","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11505","32.371777","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11506","32.371777","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11507","32.372188","192.168.29.161","35.244.233.98","QUIC","73","Protected Payload (KP0), DCID=f7344292e15c1234"
"11508","32.372449","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11509","32.373331","35.244.233.98","192.168.29.161","QUIC","1288","Protected Payload (KP0)"
"11510","32.373331","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11511","32.373474","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11512","32.373862","192.168.29.161","35.244.233.98","QUIC","78","Protected Payload (KP0), DCID=f7344292e15c1234"
"11513","32.374434","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11514","32.374774","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11515","32.375604","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11516","32.375604","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11517","32.376457","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11518","32.376652","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11519","32.376652","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11520","32.377345","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11521","32.377808","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11522","32.377921","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11523","32.377921","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11524","32.378266","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11525","32.378957","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11526","32.379269","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11527","32.379732","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11528","32.379732","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11529","32.379866","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11530","32.380168","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11531","32.380176","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11532","32.380176","35.244.233.98","192.168.29.161","QUIC","292","Protected Payload (KP0)"
"11533","32.380606","192.168.29.161","35.244.233.98","QUIC","78","Protected Payload (KP0), DCID=f7344292e15c1234"
"11534","32.383245","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11535","32.383245","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11536","32.383386","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11537","32.383735","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11538","32.384120","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11539","32.384120","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11540","32.384120","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11541","32.384720","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11542","32.385163","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11543","32.385684","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11544","32.385684","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11545","32.386103","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11546","32.386608","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11547","32.386679","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11548","32.386929","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11549","32.388257","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11550","32.388257","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11551","32.388347","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
"11552","32.388673","192.168.29.161","35.244.233.98","QUIC","74","Protected Payload (KP0), DCID=f7344292e15c1234"
"11553","32.389520","35.244.233.98","192.168.29.161","QUIC","1292","Protected Payload (KP0)"
